time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.0518369565468706,-0.04892155538929343,11.637718593345992,6.257624046930527,0.04774206227016986,0.0,-0.20080511321269387,-0.1644224801687974,2.4497626181837515,0.00938826452314694,0.11037186833292335,0.0,411.0566808317957,414.177149155804,412.7371214662481,411.7849577399896
1.2600000000000007,-0.0648081696550245,-0.059266651923776364,11.785867670312223,6.257884780505947,0.05408301631977164,0.0,-0.23216921962293519,-0.1803710025950325,2.4884218117209564,-0.0083678074363014,0.09410918322406449,0.0,424.48599178083646,423.09839901278866,423.57404809209737,422.04427041001554
1.3200000000000007,-0.07977819279231929,-0.07056743490800235,11.936344530632775,6.257697040755453,0.059768480932346435,0.0,-0.26735409022362927,-0.19634989448168585,2.527351103837808,0.005699966363397029,0.09602336612887605,0.0,423.4112313299559,423.58398764319156,423.2087096584599,424.41787154588565
1.3800000000000008,-0.09707462499748507,-0.0828728572261629,12.090919318711308,6.25798991418694,0.06518323279375426,0.0,-0.3097525746755835,-0.21379272067153385,2.6248796552538125,0.0031912076892029353,0.07502692477451395,0.0,443.43521343426335,441.71377912005687,443.15204161999935,442.9456921415861
1.4400000000000008,-0.11702703426691995,-0.09622140898858325,12.251416728055883,6.257993852442045,0.06958234507360483,0.0,-0.3557673907953639,-0.2311421888354717,2.7247608358697764,-0.007062121066047923,0.06966410253162351,0.0,444.58461049227805,444.1491717340843,444.27690779849246,443.43544316194175
1.5000000000000009,-0.1397380818679835,-0.11058011080979269,12.416591355465433,6.25726886867097,0.0734251498606886,0.0,-0.40164578629863845,-0.24753006559778382,2.780884965920524,-0.02472424266845987,0.049394620455521454,0.0,432.0102007611483,430.3007417485238,431.0407183733767,429.5456066091653
1.560000000000001,-0.165278632569898,-0.12594138929109314,12.585213403857942,6.256387935079395,0.07624992081604898,0.0,-0.4499752580590144,-0.2646171657745671,2.839669358751747,0.0002170036137441496,0.041994584426254554,0.0,432.49829058010795,431.8759685849402,430.6929614501872,432.7973135195883
1.620000000000001,-0.19401565056143233,-0.14242511190057472,12.760515417058786,6.256353957181677,0.07849124162281118,0.0,-0.5081635133128372,-0.28483046663838296,3.003278672942781,-0.002180965548793558,0.025928295892596348,0.0,465.7813668367041,464.5237676293143,465.01676602622535,464.82889848540407
1.680000000000001,-0.2263221510875529,-0.16013321211109519,12.946018647238441,6.256510719013379,0.08005627968405982,0.0,-0.5688625152384263,-0.30542424429322756,3.1796563943770972,0.010797073255374986,0.026393466135114247,0.0,469.5091023035612,469.54528726253614,469.54037885731344,470.54610176221763
1.740000000000001,-0.26219091737499156,-0.17903187520963612,13.140642948398604,6.25710600494488,0.0822135717732726,0.0,-0.6269413368452056,-0.3244562848299438,3.3074259632827063,0.008109967206112454,0.05030830173189382,0.0,454.8283555294599,456.7401988088525,456.59140288795817,456.37684497015255
1.8000000000000012,-0.30156583172054646,-0.1990503378481687,13.342546321047218,6.257778374253434,0.08581933192309243,0.0,-0.6858817927406727,-0.3427564070696443,3.422299990179692,0.016773094936071146,0.0747046237364059,0.0,451.91566358424006,453.8802843420855,452.7625285667691,453.4588803405592
1.8600000000000012,-0.34472083610957044,-0.22019751753247885,13.553192549356492,6.25903021329332,0.09040422851413776,0.0,-0.7530885026167383,-0.3620071101161951,3.5986323061406464,0.027995584839192893,0.07963139107432424,0.0,473.1005211147199,473.48393559468,471.1397614371882,472.0066361715115
1.9200000000000013,-0.3919894758521867,-0.24246177662799695,13.77412154562267,6.2603658170513405,0.09517153017216362,0.0,-0.8230209692155513,-0.37994988229812265,3.7650569400212794,0.007179290974995268,0.07910016606589779,0.0,470.557697720294,470.52124909150285,471.724324312039,470.11406379602624
1.9800000000000013,-0.44310461702561776,-0.26566929414375495,14.000259354118748,6.260427495076099,0.10049509356030306,0.0,-0.8812680683496189,-0.39360798447874623,3.7727726978092813,-0.015599459096092349,0.10314776567916627,0.0,421.6652246761716,423.74445471748425,422.5585914664738,420.5902116039556
2.0400000000000014,-0.4980673780504583,-0.2897563418890468,14.229313018913793,6.259183049576196,0.10725506899338288,0.0,-0.951451182130642,-0.4093921036084304,3.8619406012699575,-0.03377510400680622,0.12696272786797058,0.0,448.08631437165974,450.02910182835217,448.9930052722697,447.5158618620309
2.1000000000000014,-0.5569944162440701,-0.31473238054501507,14.460124487455827,6.257243535929668,0.11470462420957883,0.0,-1.0134217221911357,-0.4233071269659664,3.8317631081687016,-0.029573170949217693,0.11786939827545509,0.0,411.1593982454019,410.36824633712433,410.1017462534309,410.47435412002557
2.1600000000000015,-0.6200522404270289,-0.34063914344205287,14.691572770383695,6.2559024599793425,0.1223634119540975,0.0,-1.0891914964620293,-0.4403896276466793,3.882868582630974,-0.010834918172756107,0.1422360470052601,0.0,436.07412505615747,438.11974176857046,437.19104784521596,438.7495704195997
2.2200000000000015,-0.6881175965298513,-0.36766033749409444,14.92853252188556,6.255349738301099,0.13153139422483218,0.0,-1.1805484724348962,-0.4603650269221073,4.015142952768489,-0.006149174457426863,0.16826112122979428,0.0,463.3349480932501,465.3970143770732,462.6466692142749,463.01560648951556
2.2800000000000016,-0.761591991366263,-0.3958326271746455,15.0,6.2552124536090545,0.14154245803113685,0.0,-1.269538046332428,-0.4787250739875431,4.077715808066034,0.004491133532063902,0.16387468672929634,0.0,444.08267350708144,443.74933435494034,442.25878048131716,443.13442662986006
